min;id;players;totalRemainingTokens;totalUsedTokens;totalIdeas;totalItems;totalComments;totalIdeasWithBets;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercr�ativit�;playerpertinence;playerpersuasion;playeradaptation;rankcr�ativit�;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
13;39;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;39;13;220;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;13;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;40;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;40;19;221;1;1;0;8;0;0;0.0;0.0;1.0;8;8;11;29;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;41;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;41;7;221;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;26;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;42;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;20;222;1;1;0;7;1;3;0.14285714285714285;0.42857142857142855;0.42857142857142866;3;1;2;22;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;43;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;14;224;2;2;0;25;2;1;0.08;0.04;0.88;21;29;40;44;0;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;45;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;21;234;2;2;0;21;1;0;0.047619047619047616;0.0;0.9523809523809523;20;13;25;6;21;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;49;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;49;3;240;2;2;0;31;0;0;0.0;0.0;1.0;31;65;70;10;51;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;2;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;57;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;57;18;253;1;1;0;3;0;0;0.0;0.0;1.0;3;1;6;7;23;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;58;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;58;7;254;1;1;0;15;2;0;0.13333333333333333;0.0;0.8666666666666667;13;16;17;26;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;63;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;1151239854;1151239854;0.0;0.0;0.0;5.75619927E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;82;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;82;29;294;1;1;0;1;0;0;0.0;0.0;1.0;1;1;1;7;23;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;85;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;85;10;300;3;3;0;4;0;1;0.0;0.25;0.75;3;0;2;33;0;2;0;0;0;21;6;21;20;6;20;1151257434;1151257434;0.0;10.5;10.0;5.75628717E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;91;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;91;27;318;3;3;0;4;0;0;0.0;0.0;1.0;1;6;6;14;0;2;0;0;0;31;8;31;31;8;31;1151262810;1151262810;0.0;15.5;15.5;5.75631405E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;94;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;94;16;321;2;2;0;7;1;0;0.14285714285714285;0.0;0.8571428571428572;6;6;8;19;0;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;104;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;104;68;340;2;2;0;6;1;0;0.16666666666666666;0.0;0.8333333333333334;4;6;6;7;21;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;132;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;132;19;403;1;1;0;4;0;0;0.0;0.0;1.0;4;4;6;24;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;134;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;134;35;407;4;4;0;9;0;1;0.0;0.1111111111111111;0.8888888888888888;6;2;3;31;0;2;0;0;0;4;4;4;1;1;1;1151341130;1151341130;0.0;2.0;0.5;5.75670565E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;144;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;144;68;419;4;4;0;1;0;1;0.0;1.0;0.0;0;0;0;7;41;2;0;0;0;4;1;4;3;1;3;1151323097;1151323097;0.0;2.0;1.5;5.756615485E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;184;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;184;13;532;1;1;0;6;1;1;0.16666666666666666;0.16666666666666666;0.6666666666666667;5;10;10;7;59;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;189;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;189;28;546;3;3;0;1;0;0;0.0;0.0;1.0;0;0;0;15;10;2;0;0;0;25;21;25;21;18;21;1151247636;1151247636;0.0;12.5;10.5;5.75623818E8;false;0;2;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;195;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;195;14;577;4;4;0;18;1;0;0.05555555555555555;0.0;0.9444444444444444;16;24;24;39;0;2;0;0;0;1;0;1;0;0;0;1151569383;1151569383;0.0;0.5;0.0;5.757846915E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;196;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;196;68;579;2;2;0;16;1;2;0.0625;0.125;0.8125;14;14;16;7;34;2;0;0;0;1;1;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;214;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;214;18;615;2;2;0;8;2;0;0.25;0.0;0.75;7;15;16;53;0;2;0;0;0;0;0;0;0;0;0;1151231713;1151231713;0.0;0.0;0.0;5.756158565E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;222;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;222;35;634;4;4;0;4;0;1;0.0;0.25;0.75;2;1;2;23;0;2;0;0;0;1;1;1;0;0;0;1151569383;1151569383;0.0;0.5;0.0;5.757846915E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;260;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;260;35;731;1;5;0;1;0;0;0.0;0.0;1.0;1;1;1;21;0;4;0;0;0;5;1;4;3;1;2;1151022631;1151657386;0.0;1.25;0.75;-4.9807181975E8;true;1;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;270;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;270;19;772;1;1;0;2;0;0;0.0;0.0;1.0;2;5;5;39;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[]
13;275;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;275;35;795;1;6;0;2;0;0;0.0;0.0;1.0;2;4;4;38;0;6;0;0;0;3;1;1;2;0;1;1151022631;1151753781;0.0;0.5;0.3333333333333333;-1.4016362783333334E8;true;1;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[[275]:[275:35:1:13]:[275:39:1:13]:[275:49:1:13]:[275:214:1:13]:[275:1:1:13]]
13;284;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;284;13;812;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;33;0;2;0;0;0;31;29;31;31;29;31;1151262810;1151262810;0.0;15.5;15.5;5.75631405E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[[284]:[284:13:1:13]:[284:214:1:13]]
13;296;41;177;233;33;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;296;29;836;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;2;0;0;0;2;2;2;2;2;2;1151795095;1151795095;0.0;1.0;1.0;5.758975475E8;false;0;0;0;0;0;0;0;0;0;on Petite visite de l'iut le premier jour (by 401 Simon) (id=297): """" +2 by 401 Simon (id=20) scores{ cr�ativit� 2.0 pertinence 22.0 persuasion 14.553575591075589 adaptation -1.1611111111111112 ;[[296]:[296:29:1:13]:[296:260:1:13]]
14;1;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;0;0;0.0;0.0;1.0;1;1;1;15;0;0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;17;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;34;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;34;2;186;1;1;0;1;1;0;1.0;0.0;0.0;0;0;0;19;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;7;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;36;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;36;2;198;1;1;0;5;0;1;0.0;0.2;0.8;4;0;3;24;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;37;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;37;2;209;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;23;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;38;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;38;2;217;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;26;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;1;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;39;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;39;13;220;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;13;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;40;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;40;19;221;1;1;0;8;0;0;0.0;0.0;1.0;8;8;11;29;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;41;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;41;7;221;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;26;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;42;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;42;20;222;1;1;0;8;1;3;0.125;0.375;0.5;4;2;2;22;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;43;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;43;14;224;2;2;0;26;2;1;0.07692307692307693;0.038461538461538464;0.8846153846153847;22;28;40;44;0;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;45;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;45;21;234;2;2;0;21;1;0;0.047619047619047616;0.0;0.9523809523809523;20;13;25;6;21;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;1;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;49;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;49;3;240;2;2;0;31;0;0;0.0;0.0;1.0;31;65;70;10;51;2;0;0;0;1;0;1;0;0;0;1151209117;1151209117;0.0;0.5;0.0;5.756045585E8;false;0;2;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;57;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;57;18;253;1;1;0;3;0;0;0.0;0.0;1.0;3;1;6;7;23;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;58;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;58;7;254;1;1;0;15;2;0;0.13333333333333333;0.0;0.8666666666666667;13;16;17;26;0;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;63;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;63;9;263;2;2;0;10;1;4;0.1;0.4;0.5;5;0;5;7;74;2;0;0;0;0;0;0;0;0;0;1151239854;1151239854;0.0;0.0;0.0;5.75619927E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
14;82;42;187;233;34;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;82;29;294;1;1;0;1;0;0;0.0;0.0;1.0;1;1;1;7;23;2;0;0;0;1;1;1;1;1;1;1151022631;1151022631;0.0;0.5;0.5;5.755113155E8;false;0;0;0;0;0;0;0;0;0;disposer des espaces jeux dans l'acceuil type tables de ping pong (id=310) items: { }, parents: { 1 } by 401 antoine mitais (id=19) scores{ cr�ativit� 22.0 pertinence 74.0 persuasion -1.4666666666666668 adaptation 3.9347985347985346 };[]
